text,x,y,filename,color
0058.jpg,12.949915,6.9897614,./demo/static/images/0058.jpg,1
0009.jpg,18.645868,3.9017866,./demo/static/images/0009.jpg,3
0114.jpg,15.301606,6.385086,./demo/static/images/0114.jpg,2
0006.jpg,18.97596,4.997601,./demo/static/images/0006.jpg,3
0122.jpg,13.595277,7.034445,./demo/static/images/0122.jpg,1
0017.jpg,-9.8209715,13.711975,./demo/static/images/0017.jpg,0
0007.jpg,18.530306,3.9860353,./demo/static/images/0007.jpg,3
0010.jpg,18.66966,4.910131,./demo/static/images/0010.jpg,3
0069.jpg,16.093939,5.857788,./demo/static/images/0069.jpg,2
0001.jpg,17.261805,4.3353786,./demo/static/images/0001.jpg,3
0110.jpg,13.234267,8.057032,./demo/static/images/0110.jpg,1
0032.jpg,18.20676,4.724009,./demo/static/images/0032.jpg,3
0124.jpg,13.296513,6.9154334,./demo/static/images/0124.jpg,1
0054.jpg,13.04181,7.630385,./demo/static/images/0054.jpg,1
0042.jpg,14.313564,7.418612,./demo/static/images/0042.jpg,1
0088.jpg,15.366742,2.510018,./demo/static/images/0088.jpg,4
0126.jpg,15.269594,6.278799,./demo/static/images/0126.jpg,2
0063.jpg,13.046162,8.404097,./demo/static/images/0063.jpg,1
0071.jpg,17.564045,3.5272768,./demo/static/images/0071.jpg,3
0035.jpg,12.380437,7.666174,./demo/static/images/0035.jpg,1
