text,x,y,filename,color
477262.jpg,9.176544,7.852966,static/images/demo_images/acv_P-Sarraz-H-0050/477262.jpg/477262.jpg,1
477263.jpg,9.786181,6.581936,static/images/demo_images/acv_P-Sarraz-H-0050/477263.jpg/477263.jpg,1
477264.jpg,9.155465,7.6614795,static/images/demo_images/acv_P-Sarraz-H-0050/477264.jpg/477264.jpg,1
477265.jpg,9.158239,7.2627234,static/images/demo_images/acv_P-Sarraz-H-0050/477265.jpg/477265.jpg,1
477266.jpg,9.389896,7.883593,static/images/demo_images/acv_P-Sarraz-H-0050/477266.jpg/477266.jpg,1
477267.jpg,9.56124,7.708669,static/images/demo_images/acv_P-Sarraz-H-0050/477267.jpg/477267.jpg,1
477268.jpg,9.381256,7.8100605,static/images/demo_images/acv_P-Sarraz-H-0050/477268.jpg/477268.jpg,1
477269.jpg,9.574521,7.943612,static/images/demo_images/acv_P-Sarraz-H-0050/477269.jpg/477269.jpg,1
477270.jpg,9.121663,7.673904,static/images/demo_images/acv_P-Sarraz-H-0050/477270.jpg/477270.jpg,1
477271.jpg,9.445224,7.9002433,static/images/demo_images/acv_P-Sarraz-H-0050/477271.jpg/477271.jpg,1
477272.jpg,9.200475,7.744943,static/images/demo_images/acv_P-Sarraz-H-0050/477272.jpg/477272.jpg,1
477273.jpg,10.109587,7.4918714,static/images/demo_images/acv_P-Sarraz-H-0050/477273.jpg/477273.jpg,1
477274.jpg,9.256898,7.827884,static/images/demo_images/acv_P-Sarraz-H-0050/477274.jpg/477274.jpg,1
477275.jpg,9.928165,6.773367,static/images/demo_images/acv_P-Sarraz-H-0050/477275.jpg/477275.jpg,1
477276.jpg,10.090304,7.1683297,static/images/demo_images/acv_P-Sarraz-H-0050/477276.jpg/477276.jpg,1
477277.jpg,9.865177,6.718161,static/images/demo_images/acv_P-Sarraz-H-0050/477277.jpg/477277.jpg,1
477278.jpg,9.305436,7.690228,static/images/demo_images/acv_P-Sarraz-H-0050/477278.jpg/477278.jpg,1
477279.jpg,9.710899,6.583626,static/images/demo_images/acv_P-Sarraz-H-0050/477279.jpg/477279.jpg,1
477280.jpg,10.08352,7.196136,static/images/demo_images/acv_P-Sarraz-H-0050/477280.jpg/477280.jpg,1
477281.jpg,9.609491,6.577207,static/images/demo_images/acv_P-Sarraz-H-0050/477281.jpg/477281.jpg,1
