text,x,y,filename,color
0115.jpg,8.095608,4.1424007,./e_codices/static/images/0115.jpg,2
0116.jpg,7.799799,5.661113,./e_codices/static/images/0116.jpg,1
0117.jpg,8.290737,5.7617655,./e_codices/static/images/0117.jpg,1
0118.jpg,7.813789,5.770487,./e_codices/static/images/0118.jpg,1
0119.jpg,8.0342865,6.2727084,./e_codices/static/images/0119.jpg,1
0120.jpg,8.368103,4.038156,./e_codices/static/images/0120.jpg,2
0121.jpg,7.4089203,6.8313894,./e_codices/static/images/0121.jpg,1
0122.jpg,7.5705266,6.1644487,./e_codices/static/images/0122.jpg,1
0123.jpg,7.9704747,4.268304,./e_codices/static/images/0123.jpg,2
0124.jpg,7.265183,6.518378,./e_codices/static/images/0124.jpg,1
0125.jpg,8.201989,6.370266,./e_codices/static/images/0125.jpg,1
0126.jpg,7.958908,4.5845275,./e_codices/static/images/0126.jpg,2
0127.jpg,8.085584,1.8386688,./e_codices/static/images/0127.jpg,4
0128.jpg,7.8528075,6.1026,./e_codices/static/images/0128.jpg,1
0129.jpg,7.3511214,5.646704,./e_codices/static/images/0129.jpg,1
0130.jpg,8.434888,1.4475532,./e_codices/static/images/0130.jpg,4
0131.jpg,8.045084,1.8802913,./e_codices/static/images/0131.jpg,4
0132.jpg,8.196673,5.9668336,./e_codices/static/images/0132.jpg,1
0133.jpg,7.926675,6.918175,./e_codices/static/images/0133.jpg,1
0134.jpg,7.8730574,7.3967896,./e_codices/static/images/0134.jpg,1
0135.jpg,7.980244,2.1250687,./e_codices/static/images/0135.jpg,4
0136.jpg,8.0804205,7.1802416,./e_codices/static/images/0136.jpg,1
0137.jpg,7.7506504,6.4753304,./e_codices/static/images/0137.jpg,1
0138.jpg,7.536906,6.6174684,./e_codices/static/images/0138.jpg,1
0139.jpg,7.7643747,7.261591,./e_codices/static/images/0139.jpg,1
0140.jpg,7.750287,6.359202,./e_codices/static/images/0140.jpg,1
