text,x,y,filename,color
476849.jpg,10.338182,3.9015274,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476849.jpg,2
476850.jpg,10.162443,3.6543798,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476850.jpg,2
476851.jpg,10.210764,3.639076,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476851.jpg,2
476852.jpg,-5.067991,5.2921877,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476852.jpg,9
476854.jpg,10.083986,4.8165913,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476854.jpg,2
476855.jpg,10.084738,4.835063,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476855.jpg,2
476856.jpg,-7.239625,1.6968015,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476856.jpg,15
476857.jpg,8.619005,10.67874,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476857.jpg,1
476858.jpg,8.59398,10.712647,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476858.jpg,1
476859.jpg,8.561339,10.74604,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476859.jpg,1
476860.jpg,8.587234,10.719734,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476860.jpg,1
476861.jpg,8.541422,10.763462,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476861.jpg,1
476862.jpg,8.601483,10.7053585,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476862.jpg,1
476863.jpg,8.54432,10.763062,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476863.jpg,1
476864.jpg,8.565806,10.741372,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476864.jpg,1
476865.jpg,8.553678,10.752987,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476865.jpg,1
476866.jpg,8.613376,10.693468,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476866.jpg,1
476867.jpg,8.547163,10.760434,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476867.jpg,1
476868.jpg,8.559043,10.748274,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476868.jpg,1
476869.jpg,8.524872,10.782706,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476869.jpg,1
476870.jpg,8.6241455,10.681555,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476870.jpg,1
476871.jpg,8.543779,10.7637,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476871.jpg,1
476872.jpg,8.570669,10.7354965,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476872.jpg,1
476873.jpg,8.519943,10.786985,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476873.jpg,1
476874.jpg,8.577851,10.729209,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476874.jpg,1
476875.jpg,8.530936,10.776464,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476875.jpg,1
476876.jpg,8.580292,10.726885,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476876.jpg,1
476877.jpg,8.543639,10.763878,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476877.jpg,1
476878.jpg,8.59682,10.710215,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476878.jpg,1
476879.jpg,8.53278,10.774435,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476879.jpg,1
476880.jpg,8.587579,10.719287,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476880.jpg,1
476881.jpg,-7.198809,1.3143445,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476881.jpg,-1
476882.jpg,0.78668123,-7.2736177,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476882.jpg,3
476883.jpg,10.531462,3.1266918,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476883.jpg,2
476884.jpg,10.163646,2.6325116,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476884.jpg,2
476885.jpg,11.36513,3.9185116,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476885.jpg,2
476886.jpg,10.3129225,3.5687768,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476886.jpg,2
476887.jpg,10.825994,3.1232157,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476887.jpg,2
476888.jpg,10.065473,3.2394,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476888.jpg,2
476889.jpg,11.019722,3.8203456,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476889.jpg,2
476890.jpg,10.159516,2.6933732,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476890.jpg,2
476891.jpg,10.707661,2.7799144,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476891.jpg,2
476892.jpg,10.109602,3.3988528,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476892.jpg,2
476893.jpg,10.000803,2.8043568,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476893.jpg,2
476894.jpg,10.059637,2.8428967,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476894.jpg,2
476895.jpg,9.907533,2.7200084,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476895.jpg,2
476896.jpg,9.9906435,2.7535753,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476896.jpg,2
476897.jpg,11.139726,4.3707585,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476897.jpg,2
476898.jpg,10.227617,3.7506356,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476898.jpg,2
476899.jpg,10.814163,4.3575306,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476899.jpg,2
476900.jpg,11.068841,4.243035,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476900.jpg,2
476901.jpg,11.1280575,3.312018,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476901.jpg,2
476902.jpg,10.282955,3.6438067,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476902.jpg,2
476903.jpg,10.63065,4.1071577,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476903.jpg,2
476904.jpg,10.288454,3.5823946,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476904.jpg,2
476905.jpg,10.687254,4.2180204,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476905.jpg,2
476906.jpg,10.5034685,3.6974082,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476906.jpg,2
476907.jpg,10.661339,3.9604082,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476907.jpg,2
476908.jpg,10.162207,3.3298852,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476908.jpg,2
476909.jpg,10.6228,4.571744,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476909.jpg,2
476910.jpg,10.093862,3.2168112,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476910.jpg,2
476911.jpg,10.721952,4.1077704,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476911.jpg,2
476912.jpg,10.077627,3.3950737,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476912.jpg,2
476913.jpg,11.232864,3.727237,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476913.jpg,2
476914.jpg,10.203372,3.1281657,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476914.jpg,2
476915.jpg,11.078259,4.253664,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476915.jpg,2
476916.jpg,10.10414,2.5373456,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476916.jpg,2
476917.jpg,10.863751,3.14461,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476917.jpg,2
476918.jpg,10.22266,2.4531298,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476918.jpg,2
476919.jpg,10.612787,2.7908144,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476919.jpg,2
476920.jpg,10.137198,2.5669012,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476920.jpg,2
476921.jpg,10.745307,2.796163,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476921.jpg,2
476922.jpg,10.175904,2.831674,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476922.jpg,2
476923.jpg,10.689254,2.7920892,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476923.jpg,2
476924.jpg,10.229412,3.319239,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476924.jpg,2
476925.jpg,10.954571,2.8963442,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476925.jpg,2
476926.jpg,10.383195,3.302044,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476926.jpg,2
476927.jpg,10.724633,2.7833292,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476927.jpg,2
476928.jpg,10.158283,3.3044555,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476928.jpg,2
476929.jpg,10.052718,2.4886417,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476929.jpg,2
476930.jpg,10.193053,2.465762,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476930.jpg,2
476931.jpg,10.770048,3.1529083,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476931.jpg,2
476932.jpg,10.213576,2.848713,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476932.jpg,2
476933.jpg,10.643177,2.9943833,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476933.jpg,2
476934.jpg,10.65598,3.1521473,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476934.jpg,2
476935.jpg,11.123844,3.0302138,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476935.jpg,2
476936.jpg,10.233573,2.4725773,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476936.jpg,2
476937.jpg,10.569706,2.7087252,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476937.jpg,2
476938.jpg,10.7236185,3.407102,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476938.jpg,2
476939.jpg,10.940263,3.0272055,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476939.jpg,2
476940.jpg,10.082212,2.9446785,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476940.jpg,2
476941.jpg,10.81379,2.9332726,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476941.jpg,2
